X,Y,OBJECTID,LOCATION_NAME,ADDRESS,RACK_OWNER,RACKS_INSTALLED,RACK_TYPE,TOTAL_CAPACITY,COVERED,NEARBY_LIGHTING,WARD,EXTERNAL_,LATITUDE,LONGITUDE
592060.4698,4789948.3211,187,Lulu's/77 Night Club,77 King William St.,ROW,1,Multi-Ring,5,No,Yes,2,Yes,43.256639,-79.86569
592234.2873,4789743.6635,188,Jet Cafe,184 King Street East,ROW,1,Hammer Hoop,4,No,Yes,2,Yes,43.254953,-79.86383
596021.2816,4789112.7825,189,Curbside Grill,224 Ottawa Street North,,1,Hammer Hoop,2,No,Yes,4,Yes,,
596676.3018,4788175.6233,190,Indwell,1429 Main Street East,ROW,1,Hammer Hoop,6,No,Yes,4,Yes,43.240183,-79.80947
594294.8922,4789356.734,191,Hakim Optical,"924 King St E, Hamilton, ON L8M 1B8",Municipal,1,Hammer Hoop,2,No,Yes,3,Yes,43.251197,-79.83829
595307.0568,4789779.0842,192,Little Ray's Reptile Zoo,"869 Barton at Gage
closest address 221 Gage Ave N South side",ROW,1,Hammer Hoop,4,No,Yes,3,Yes,43.254622,-79.82574
592301.9828,4789717.5307,193,King Karaoke,214 & 216 King Street East,ROW,1,Hammer Hoop,4,No,Yes,2,Yes,43.25456,-79.86279
591601.5798,4789284.5231,194,House,193 James Street South,ROW,1,Hammer Hoop,2,No,Yes,2,Yes,43.25193,-79.87108
588287.1881,4798566.3693,195,Waterdown District Highschool,"215 Parkside Drive, Waterdown",School,1,Multi-Ring,32,No,Yes,15,Yes,43.33473,-79.9109
592927.5753,4790474.422,196,The West Avenue School ,"255 West Avenue North, Hamilton",School,1,Hammer Hoop,2,No,Yes,3,Yes,43.261472,-79.85521
585615.4724,4785888.9015,197,Holy Name of Mary Catholic Elementary School,"161 Meadowlands Blvd, Ancaster",School,4,Multi-Ring,48,No,Yes,12,Yes,43.220933,-79.94583
592112.0327,4789787.7886,198,Effort Square - North Side,105 Main Street East,ROW,1,Hammer Hoop,4,No,Yes,2,Yes,,
591577.6798,4791316.7809,199,Bayfront Park,200 Harbour Front Drive,Park,1,Fix It Station,0,,,,Yes,43.2691,-79.87153
594875.0392,4788217.5286,200,Gage Park,1000 Main Street East,Park,1,Fix It Station,0,,,,Yes,43.24079,-79.83144
593474.0731,4788701.2681,201,Lifesaver Park,100 Cumberland Avenue,Park,1,Fix It Station,0,,,,Yes,43.24532,-79.84861
597998.6485,4787579.1765,202,Queenston at Parkdale ,,ROW,1,Multi-Ring,4,No,Yes,4,Yes,43.234672,-79.793196
597976.3157,4787560.5636,203,Queenston at Parkdale ,,ROW,1,Multi-Ring,4,No,Yes,4,Yes,43.234479,-79.793367
599520.4596,4787085.66,204,Queenston at Nash,637 Queenston Rd,ROW,1,Multi-Ring,6,No,Yes,5,Yes,43.230021,-79.774338
596087.1018,4789389.6622,205,The Wax Lounge,337 Ottawa St N,ROW,1,Hammer Hoop,2,No,Yes,3,Yes,43.251189,-79.81631
593238.1162,4789488.4269,206,Mediserve Pharmacy,"591 King Street East, Hamilton",ROW,1,Hammer Hoop,2,No,Yes,3,Yes,43.252264,-79.85149
591773.1074,4790190.4548,207,Hamilton City Centre,77 James Street North,ROW,1,Multi-Ring,14,No,Yes,2,Yes,43.258936,-79.86931
593074.5808,4788244.3264,208,Zoetic,534 Concession St,ROW,1,Hammer Hoop,2,No,Yes,7,Yes,43.241197,-79.85343
594006.9203,4787944.4622,209,Plaza,784 Concession St,ROW,1,Hammer Hoop,4,No,Yes,7,Yes,43.238497,-79.84237
594120.798,4789054.8859,210,St Peter's Day Care,st clair and main e,Private ,1,Multi-Ring,4,No,Yes,3,Yes,43.248386,-79.84064
592415.5219,4791421.8926,211,North Hamilton Community Health Centre,MacCauley,Private ,1,Multi-Ring,6,No,Yes,2,Yes,43.269944,-79.86119
594233.9335,4790295.089,212,MasterPaints,33 Princess,Private ,1,Hammer Hoop,2,No,Yes,3,Yes,43.259672,-79.83906
597292.1332,4775003.6867,213,Tim Hortons,Binbrook,Private,1,Multi-Ring,6,No,Yes,11,Yes,43.12152,-79.804
590164.7575,4790504.9453,214,Fortinoes,Strathcona,Private,1,Multi-Ring,4,No,Yes,1,Yes,43.26194,-79.8891
596000.0076,4789077.109,215,Onyx Hair Boutique,209 Ottawa Street North,,1,Hammer Hoop,2,No,Yes,3,Yes,,
595932.5222,4788797.7252,216,Bounty Hunter Toys,120 Ottawa Street North,,1,Hammer Hoop,2,No,Yes,4,Yes,,
591955.0013,4789673.6093,217,Cannabis Supply Co,55 John Street South,ROW,1,Hammer Hoop,4,No,Yes,2,Yes,,
591699.5466,4790218.0221,218,Farmers Market,35 york boulevard,,6,Bike Corral,12,No,Yes,2,Yes,43.259185,-79.870215
591693.164,4790219.7579,219,Hamilton Public Library,,,3,Bike Corral,6,No,Yes,2,Yes,0,0
591687.6145,4790221.0475,220,Hmlton Public Library,,,8,Bike Corral,16,No,Yes,2,Yes,,
591920.3145,4789606.7795,221,Tim Hortons,78 John Street South,Municipal,1,Hammer Hoop,2,No,Yes,2,Yes,,
591578.1088,4789654.6284,222,YWCA Downtown,45 MacNab Street,Private,1,Multi-Ring,5,No,Yes,2,Yes,,
591525.7987,4789767.6518,223,CityLAB Hamilton,58 Jackso Street,Municipal,1,Multi-Ring,14,No,Yes,2,Yes,,
591393.6575,4789938.8436,224,David Braley Health Centre,,Private,1,Multi-Ring,4,No,Yes,2,Yes,,
591411.8673,4789968.4901,225,David Braley Health Centre,,Private,1,Multi-Ring,10,No,Yes,2,Yes,,
591449.1305,4790158.8179,226,Jackson Square,,,1,Multi-Ring,22,No,Yes,2,Yes,,
595935.6427,4788846.3533,227,Cuts R Us,133 Ottawa Street North,ROW,1,Hammer Hoop,2,No,Yes,3,Yes,43.246317,-79.81827
592727.5042,4789542.9739,228,Canadian Red Cross Society,"400 King Street East, Hamilton",ROW,1,Advertising Rack,4,No,Yes,3,Yes,43.252947,-79.85744
593934.3301,4789390.4127,229,The Kitchen Collective,"811 King St E, Hamilton",ROW,1,Hammer Hoop,6,No,Yes,3,Yes,43.251386,-79.84265
594877.2039,4789398.8547,230,Tim Hortons Field,64 Melrose Ave N,ROW,1,Hammer Hoop,34,No,Yes,3,Yes,43.251425,-79.83121
594893.5385,4789391.9742,231,Tim Hortons Field,64 Melrose Ave N,ROW,1,Hammer Hoop,34,No,Yes,3,Yes,43.251361,-79.83101
595915.5361,4788731.6489,232,Crown Point Community Church,92 Ottawa North,ROW,1,Hammer Hoop,2,No,Yes,4,Yes,43.245494,-79.81861
595923.1724,4788751.984,233,Skizzers,108 Ottawa North,ROW,1,Hammer Hoop,2,No,Yes,4,Yes,43.245469,-79.81844
595948.5434,4788854.3162,234,Strip Mall,134 Ottawa Street North,ROW,1,Hammer Hoop,2,No,Yes,4,Yes,43.246389,-79.81804
595984.0074,4789024.3023,235,Calipan Bakery,186 Ottawa Street North,ROW,1,Hammer Hoop,2,No,Yes,3,Yes,43.24795,-79.81752
595989.583,4788999.6417,236,True Hamiltonian Store,187 Ottawa Street North,ROW,1,Hammer Hoop,4,No,Yes,4,Yes,43.24795,-79.81752
595995.4756,4789016.8484,237,Orange Tree Boutique,190 Ottawa Street North,ROW,1,Hammer Hoop,2,No,Yes,4,Yes,43.247942,-79.8176
596010.9187,4789074.4905,238,Revolving Closet,208 Ottawa Street North,ROW,1,Hammer Hoop,2,No,Yes,4,Yes,43.248289,-79.81744
596019.6341,4789106.5062,239,Dora's,219 Ottawa North,ROW,1,Hammer Hoop,2,No,Yes,4,Yes,43.248539,-79.81737
569276.3563,4787432.1221,240,Lynden Library,"110 Lynden Rd, Lynden, ON L0R 1T0",Municipal,,Fix It Station,,,Yes,12,Yes,,
596029.4627,4789139.8163,241,East Kiwanis Place,236 Ottawa Street North,ROW,1,Hammer Hoop,2,No,Yes,4,Yes,43.249033,-79.81716
596038.7011,4789174.0043,242,Zorro Dry Cleaners,246 Ottawa St N,ROW,1,Hammer Hoop,2,No,Yes,4,Yes,43.249281,-79.81711
596060.316,4789254.638,243,The Millionaire's Daughter,272 Ottawa St N,ROW,1,Hammer Hoop,2,No,Yes,4,Yes,43.25018,-79.81676
595083.4806,4789569.2448,244,Tim Horton's Field,64 Melrose Ave N,ROW,1,Multi-Ring,28,No,Yes,3,Yes,43.252933,-79.82864
594922.1637,4789609.3067,245,Tim Horton's Field,64 Melrose Ave N,ROW,1,Multi-Ring,56,No,Yes,3,Yes,43.253314,-79.83062
594977.4346,4789372.8208,246,Tim Horton's Field,64 Melrose Ave N,ROW,1,Hammer Hoop,32,No,Yes,3,Yes,43.251178,-79.82998
595119.0238,4786496.9658,247,Strip Mall,"1130 Fennell Avenue East,",ROW,1,Advertising Rack,4,No,Yes,6,Yes,43.225283,-79.82881
592395.9401,4785903.0854,248,Goodlife Fitness,883 Upper Wentworth St,ROW,1,Advertising Rack,4,No,Yes,7,Yes,43.220175,-79.8623
593880.7668,4787979.4113,249,Jerusalem Pita,760 Concession St,ROW,1,Hammer Hoop,2,No,Yes,7,Yes,43.2388,-79.84366
593900.5763,4787952.0263,250,LoPresti Pharmacy,770 Concession St,ROW,1,Other,2,No,Yes,7,Yes,43.238678,-79.84341
593095.2702,4788238.8095,251,Just the Essentials,532 Concession St,ROW,1,Hammer Hoop,2,No,Yes,7,Yes,43.241305,-79.85338
593066.75,4788250.2995,252,The Zoetic Theatre,526 Concession St,ROW,1,Hammer Hoop,2,No,Yes,7,Yes,43.24158,-79.85374
590739.7859,4790955.1068,253,The Mustard Seed,460 York Blvd,ROW,2,Advertising Rack,8,No,Yes,1,Yes,43.266039,-79.8818
590852.6303,4790894.5273,254,Behind De Le Sal Yoga,430 York Blvd,ROW,1,Advertising Rack,4,No,Yes,1,Yes,43.265397,-79.88057
591005.6628,4790730.2676,255,Altima Hess Village Pharmacy,340 York Blvd,ROW,1,Advertising Rack,4,No,Yes,1,Yes,43.263992,-79.87862
590610.0231,4791023.6548,256,Realtors Association of Hamilton-Burlington,505 York Blvd,ROW,1,Advertising Rack,4,No,Yes,1,Yes,43.266578,-79.8835
590508.2895,4791348.0784,257,Dundurn Castle,610 York Blvd,Municipal,1,Multi-Ring,6,No,Yes,1,Yes,43.269511,-79.8847
587776.15,4790328.4138,258,McMaster University - Hospital - NW,,School,1,Multi-Ring,96,No,Yes,1,Yes,,
587778.3129,4790305.2098,259,McMaster University - Health Sciences Library - North Courtyard ,,School,1,Multi-Ring,44,No,Yes,1,Yes,,
587697.9092,4790134.3618,260,McMaster University - T13 - North,,School,1,Multi-Ring,8,No,Yes,1,Yes,,
587672.7191,4790109.5975,261,McMaster University - Engineering Technology Building - NE,,School,1,Multi-Ring,56,No,Yes,1,Yes,,
587617.7676,4790157.229,262,McMaster University - Information Technology Building - NE Corner,,School,1,Multi-Ring,64,No,Yes,1,Yes,,
587546.1201,4790161.7854,263,McMaster University - Information Technology Building - NW Corner,,School,1,Multi-Ring,16,No,Yes,1,Yes,,
587476.775,4790318.9347,264,McMaster University - A.N. Bourns Science Building - North Thode Courtyard,,School,1,Multi-Ring,48,No,Yes,1,Yes,,
587468.63,4790333.1425,265,McMaster University - Thode Library - South Courtyard,,School,1,Multi-Ring,24,No,Yes,1,Yes,,
587447.3262,4790429.1655,266,McMaster University - GO Station - East,,School,1,Multi-Ring,14,No,Yes,1,Yes,,
587578.2065,4790436.5881,267,McMaster University - Nuclear Research Building - Secure Bike Lockers - NE,,Secure,1,Other,8,Yes,Yes,1,Yes,,
587579.6359,4790427.2943,268,McMaster University - Nuclear Research Building - East,,School,1,Multi-Ring,32,No,Yes,1,Yes,,
587653.6946,4790522.9449,269,McMaster University - Burke Science Building - NE,,School,1,Multi-Ring,48,No,Yes,1,Yes,,
587657.4344,4790482.4152,270,McMaster University - Burke Science Building - East,,School,1,Multi-Ring,44,No,Yes,1,Yes,,
587548.1535,4790286.958,271,McMaster University - A.N. Bourns Science Building - South Entrance,,School,1,Multi-Ring,16,No,Yes,1,Yes,,
587564.3247,4790277.3471,272,McMaster University - John Hodgins Engineering Building - SW Courtyard,,School,1,Multi-Ring,48,No,Yes,1,Yes,,
587573.489,4790333.1136,273,McMaster University - A.N. Bourns Science Building - NE Corner,,School,1,Multi-Ring,64,No,Yes,1,Yes,,
587679.3486,4790286.2738,274,McMaster University - Gerald Hatch Engineering Centre - East,,School,1,Multi-Ring,80,No,Yes,1,Yes,,
591569.8235,4789619.4928,275,MacNab Street Rail Tunnel,101 MacNab Street South,Municipal,1,Hammer Hoop,4,No,Yes,2,Yes,,
592590.266,4789107.3959,276,Carter Park,32 Stinson Street,Park,1,Multi-Ring,14,No,Yes,2,Yes,,
589155.4921,4790617.623,277,Former Comic Book Store,897 King Street West,ROW,1,Hammer Hoop,4,No,Yes,1,Yes,,
591913.044,4790104.0535,278,LiUNA Student Residence,20 Rebecca Street,Private,1,Multi-Ring,6,No,Yes,2,Yes,,
590038.486,4789645.3097,279,United Family Martial Arts ,,,1,Multi-Ring,5,No,Yes,1,Yes,,
589185.9982,4786680.4223,280,Newlands Park,137 Lynbrook Drive,Park,1,Multi-Ring,6,No,Yes,8,Yes,,
590891.5129,4786457.7265,281,Dave Andreychuk Mountain Arena,25 Hester St.,,1,Multi-Ring,8,No,Yes,8,Yes,,
594954.2777,4788497.5892,282,Gage Park - Maplewood Entrance,,Park,1,Hammer Hoop,4,No,Yes,3,Yes,,
591885.5759,4790251.8648,283,Merit Brewing Company,107 James Street North,ROW,1,Hammer Hoop,4,No,Yes,2,Yes,,
591881.8909,4790241.7139,284,Cottage P Tattoo and Piercing,105 James Street North,ROW,1,Hammer Hoop,2,No,Yes,2,Yes,,
592306.7356,4786731.8826,285,Hill Park Recreation Centre,305 South Bend Rd E,,2,Multi-Ring,16,Yes,Yes,7,Yes,,
590845.7877,4790282.4772,286,,391 King Street West,ROW,1,Hammer Hoop,2,No,Yes,1,Yes,,
584668.2082,4790945.7122,287,BMO - Dundas Branch,77 King St W,Private,1,Other,2,No,Yes,13,Yes,,
591964.8515,4790508.3586,288,Mulberry Cafe,193 James Street North,ROW,1,Hammer Hoop,2,No,Yes,2,Yes,,
592044.8927,4790739.7485,289,Unknown Store,298 James Street N,ROW,1,Hammer Hoop,2,No,Yes,2,Yes,,
592344.5732,4791773.2389,290,Hamilton Port Authority,605 James Street N,ROW,1,Hammer Hoop,2,No,Yes,2,Yes,,
589887.537,4786726.1386,291,Westwood Elementary School,9 Lynbrook Dr.,School,3,Multi-Ring,22,Yes,Yes,8,Yes,,
591406.8452,4786370.4249,292,St. Michael Elementary School,135 Hester Street,School,2,Multi-Ring,22,No,Yes,8,Yes,,
591980.2159,4787838.2657,293,Latin Flair,600 Upper Wellington,ROW,1,Hammer Hoop,2,No,Yes,8,Yes,,
584139.4546,4786745.1943,294,Briarwood Homes,151 McNiven Road,ROW,1,Hammer Hoop,2,No,Yes,12,Yes,,
587205.3322,4787813.3546,295,St. Teresa of Avila Elementary School,171 San Remo Dr,School,3,Multi-Ring,42,No,Yes,14,Yes,,
586985.9347,4789776.311,296,Fortinoes,1579 Main Street West,Private,1,Multi-Ring,7,No,Yes,1,Yes,,
586444.5003,4789836.432,297,Sports Medicine Experts ,1685 Main Street West,Private,1,Multi-Ring,8,No,Yes,1,Yes,,
586309.5297,4789925.4409,298,Apartments,1712 Main Street West,Private,1,Multi-Ring,10,No,Yes,1,Yes,,
586310.8846,4789934.0012,299,Apartments,1712 Main Street West,Private,1,Multi-Ring,20,No,Yes,1,Yes,,
592176.5739,4789990.2899,300,Wesley Apartments ,,Private,1,Multi-Ring,12,No,Yes,2,Yes,,
592262.0691,4790206.2077,301,Seedworks,,Private,1,Multi-Ring,8,No,Yes,1,Yes,,
591524.7884,4789872.5268,302,Concert Hall,50 Main Street West,ROW,1,Hammer Hoop,4,No,Yes,2,Yes,,
585811.2791,4789994.5532,303,University Plaza - Freshii,"101 Osler Drive, Dundas",Private,1,Multi-Ring,6,Yes,Yes,13,Yes,,
596101.4886,4788349.6095,304,New Hope Bikes,1249 Main Street East,ROW,1,Hammer Hoop,4,,,4,Yes,,
596156.1168,4784736.7694,305,Mohawk 4 Ice Centre,710 Mountain Brow Blvd,,1,Multi-Ring,14,No,Yes,6,Yes,,
594643.6194,4784868.4216,306,Giant Tiger,969 Upper Ottawa Street,,1,Multi-Ring,3,Yes,Yes,6,Yes,,
595024.769,4785013.6506,307,Lisgar Elementary School,110 Anson Avenue,School,2,Multi-Ring,26,No,Yes,6,Yes,,
585586.1452,4791779.7344,308,Yorkview Elementary School,86 Cameron Avenue,School,1,Multi-Ring,12,No,Yes,13,Yes,,
585556.021,4791807.9322,309,Yorkview Elementary School,"86 Cameron Avenue, Dundas",School,1,Multi-Ring,12,No,No,13,Yes,,
590034.6332,4789646.6447,310,United Family Martial Arts,,,1,Multi-Ring,14,No,Yes,1,Yes,,
589829.8602,4790054.9378,311,pT Health,70 Frid Street,ROW,1,Hammer Hoop,2,No,Yes,1,Yes,,
589835.5345,4790069.2701,312,pT Health,70 Frid Street,ROW,1,Hammer Hoop,2,No,Yes,1,Yes,,
585045.9045,4791549.4859,313,Dundas Driving Park,71 Cross Street,Park,1,Multi-Ring,10,No,Yes,13,Yes,,
594039.5291,4786673.4051,314,Blessed Sacrament Catholic Elementary School,315 E 37th Street,School,1,Multi-Ring,14,No,Yes,7,Yes,,
592396.2115,4786352.6132,315,Sackville Hill Seniors Recreation Centre,780 Upper Wentworth Street,,1,Multi-Ring,8,Yes,Yes,7,Yes,,
591960.2214,4790391.7933,316,Bul & Gogi BBQ,15 Cannon St,ROW,1,Hammer Hoop,2,No,Yes,2,Yes,,
592043.9776,4790731.045,317,Former Hamilton Evergreen,294 James Street N,ROW,1,Hammer Hoop,2,No,Yes,2,Yes,,
592522.5321,4789478.0744,318,Ontario Works Central Office,250 Main Street East,Private,1,Multi-Ring,6,No,Yes,2,Yes,,
591918.9554,4789563.2055,319,Skate Shop,97 John Street South,ROW,1,Hammer Hoop,4,No,Yes,2,Yes,,
595055.2442,4788168.0271,320,Gage Park Greenhouse,42 Lawrence Rd,Municipal,2,Hammer Hoop,4,No,Yes,3,Yes,,
592151.5889,4790740.8159,321,Lick the Whisk,29 Barton Street East,ROW,1,Hammer Hoop,2,No,Yes,2,Yes,,
592032.2038,4790687.1573,322,Bike Parking Request for James Street North (Roach),276 James Street North,ROW,2,Hammer Hoop,4,No,Yes,2,Yes,,
584415.1968,4790988.3585,323,Shopper's Drugmart,133 King St W,Private,1,Multi-Ring,4,No,Yes,13,Yes,,
586025.8786,4786769.3923,324,McDonalds,1015 Golf Links Road,Private,1,Multi-Ring,9,No,Yes,12,Yes,,
594128.3627,4788984.7098,325,Coffee Shop,724 Main Street E,Municipal,2,Hammer Hoop,4,No,Yes,2,Yes,,
586074.7543,4786747.9557,326,Golf Links Plaza - Subway,"1015 Golf Links Road, Unit 402",Private,1,Multi-Ring,14,No,Yes,12,Yes,,
590493.0777,4787760.9035,327,Mohawk College,135 Fennell Avenue West,,2,Multi-Ring,24,No,Yes,8,Yes,,
590484.735,4789861.7312,328,Vilma,153 Locke St,ROW,1,Hammer Hoop,2,No,Yes,1,Yes,,
590503.2128,4787767.5696,329,Mohawk College,135 Fennell Avenue West,,3,Multi-Ring,36,No,Yes,8,Yes,,
596311.7735,4788696.5258,330,Crown Point Park,120 Roxborough Avenue,Park,1,Hammer Hoop,6,No,No,4,Yes,,
596303.3942,4788703.7856,331,Crown Point Park / Honourable Bob Mackenzie Park,120 Roxborough Avenue,Park,1,Hammer Hoop,6,No,No,4,Yes,,
595082.2523,4789038.8881,332,Ward Install Plan - Recommended Bike Parking Location,,,,Hammer Hoop,,,,,Yes,,
582542.2759,4805101.5906,333,Carlisle Library,"1496 Centre Rd, Carlisle, ON L0R 1H0",Municipal,1,Fix It Station,,,Yes,15,Yes,,
597182.3455,4788744.7899,334,Andy Warburton Park,351 Britannia Avenue,Park,1,Multi-Ring,8,No,Yes,4,Yes,,
590231.1788,4787957.3621,335,Mohawk College ,135 Fennell Avenue West,,1,Multi-Ring,10,No,Yes,8,Yes,,
590468.5572,4787989.9314,336,Mohawk College,135 Fennell Avenue West,,1,Multi-Ring,12,No,Yes,8,Yes,,
592976.5698,4788264.7508,337,Shoppers Drug Mart,Concession and Upper Wentworth,,1,Multi-Ring,10,No,Yes,7,Yes,,
590531.1769,4787975.7581,338,Mohawk College,135 Fennell Avenue West,,1,Multi-Ring,20,No,Yes,8,Yes,,
582137.8676,4784450.2348,339,St. Joachim Elementary School,75 Concerto Ct,School,2,Multi-Ring,28,No,Yes,12,Yes,,
586881.4749,4789750.5994,340,Fortinos,Main W,Private,1,Multi-Ring,12,No,Yes,1,Yes,43.255544,-79.92962
586539.0256,4789841.555,341,World Gym,Main W,Private ,1,Multi-Ring,16,No,Yes,1,Yes,43.256414,-79.93384
591904.4969,4790238.7347,342,,10 Wilson Street,ROW,,Hammer Hoop,,No,Yes,2,Yes,,
586282.9111,4789872.1707,343,Apartment,1714 Main Street West,Private ,1,Multi-Ring,20,No,Yes,1,Yes,43.256719,-79.93699
586248.6818,4789882.6207,344,Apartment,1716 Main Street West,Private ,1,Multi-Ring,12,No,Yes,1,Yes,43.256817,-79.93741
586743.2,4789746.3069,345,Mondelez International,45 Ewen ,Private,1,Multi-Ring,9,No,Yes,1,Yes,43.255533,-79.93134
587747.8582,4789965.7083,346,Shoppers Drug Mart,main w and emerson,Private ,1,Multi-Ring,10,No,Yes,1,Yes,43.257392,-79.91893
588463.1029,4790336.8726,347,St. Paul's Anglican Church,cline n and king w,Private,1,Multi-Ring,6,No,Yes,1,Yes,43.26065,-79.91006
588698.6104,4790516.1101,348,Westdale United Church,south oval and sterling,Private,1,Multi-Ring,8,No,Yes,1,Yes,43.262236,-79.90713
589301.2459,4790507.5922,349,Food Basics,paradise s and king w,Private ,1,Multi-Ring,8,No,Yes,1,Yes,43.262094,-79.89967
589312.2781,4790549.562,350,Food Basics,paradise s and king w,Private ,1,Multi-Ring,12,No,Yes,1,Yes,43.261992,-79.89942
589015.5375,4790628.6401,351,TD Canada Trust,938 King Street West,Private,1,Hammer Hoop,4,No,Yes,1,Yes,,
589319.469,4790588.123,352,Pierik's Cycle,840 King Street West,Private,1,Multi-Ring,15,No,Yes,1,Yes,43.262811,-79.89947
589189.8481,4789950.8533,353,McMaster Innovation Park,175 Longwood South,Private,1,Multi-Ring,8,No,Yes,1,Yes,43.257089,-79.90117
589195.8982,4789879.1481,354,Natural Resources Canada,longwood s,Private,1,Multi-Ring,18,No,Yes,1,Yes,43.256431,-79.90115
589075.1254,4789846.6032,355,McMaster Automative Resource Centre,200 Longwood Road South,Private ,1,Multi-Ring,18,Yes,Yes,1,Yes,43.256164,-79.9026
589069.4275,4789847.7502,356,McMaster Automative Resource Centre,200 Longwood Road South,Private ,1,Multi-Ring,5,Yes,Yes,1,Yes,43.256175,-79.90267
589886.6708,4790245.3719,357,The Hamilton Spectator,44 Frid Street,Private,1,Multi-Ring,12,No,Yes,1,Yes,43.259661,-79.8925
589890.0316,4790256.5935,358,The Hamilton Spectator,44 Frid Street,Private,1,Multi-Ring,6,No,Yes,1,Yes,43.259775,-79.89238
592173.9563,4791866.6774,359,The Royal Hamilton Yacht Club,bay n,Private ,1,Multi-Ring,10,No,No,2,Yes,43.274017,-79.86403
593718.737,4790035.3294,360,Cathy Weaver Elementary School,160 Wentworth Street North,School,1,Multi-Ring,14,No,Yes,3,Yes,43.2573,-79.84537
593890.9958,4790878.49,361,Eva Rothwell Resource Centre,460 Wentworth Street North,Private,1,Multi-Ring,7,No,Yes,3,Yes,43.265178,-79.84326
592436.3043,4789896.4439,362,Immigrant Women's Centre,rebecca and ferguson n,Private,1,Multi-Ring,5,No,Yes,2,Yes,43.256208,-79.86119
592502.1821,4789887.7892,363,Olive Branch Christian Centre,195 Rebecca ,Private,1,Multi-Ring,12,No,Yes,2,Yes,43.256122,-79.86038
592600.9281,4790385.643,364,Wesley Centre -Verral Building,195 Ferguson North,Private ,1,Multi-Ring,16,No,Yes,2,Yes,43.260592,-79.85908
590699.7307,4786539.7262,365,Tim hortons,lotus and upper james,Private ,1,Multi-Ring,6,No,Yes,8,Yes,43.226261,-79.88313
589945.621,4783943.4183,366,Shoppers,rymal and upper james,Private,1,Multi-Ring,6,No,Yes,8,Yes,43.202914,-79.89284
589977.4558,4783993.8224,367,Bmo branch,1587 Upper James Street,Private ,1,Multi-Ring,10,No,Yes,8,Yes,43.203364,-79.89244
591129.0951,4783489.2269,368,Les Chater Family YMCA,356 Rymal Rd E,Private ,3,Multi-Ring,18,No,Yes,7,Yes,43.198683,-79.87835
594244.6802,4783605.451,369,Rexall Drugstore ,Upper Ottawa and Stone Church,,1,Multi-Ring,6,No,Yes,6,Yes,43.199,-79.84
592917.4818,4787185.6706,370,Big Bear,Fennel and East 22nd,Private ,1,Multi-Ring,4,No,Yes,7,Yes,43.232,-79.856
591388.7539,4790371.3718,371,Swiss Chalet,151 York Boulevard,,1,Hammer Hoop,2,No,Yes,2,Yes,,
591983.6487,4790202.7978,372,Living Rock,26 Wilson Street,,1,Multi-Ring,5,No,Yes,2,Yes,,
591774.793,4789941.4508,373,Commerce Place,1 King Street West,,1,Hammer Hoop,6,No,Yes,2,Yes,,
591695.1674,4789968.3643,374,MacNab Terminal,,,1,Advertising Rack,4,No,Yes,2,Yes,,
591953.0162,4789986.0452,375,LiUNA Tower,45 King William Street,,1,Hammer Hoop,4,No,Yes,2,Yes,,
591972.2802,4789986.0551,376,HAMBRGR,53 King William Street,,1,Hammer Hoop,4,No,Yes,2,Yes,,
591846.6388,4789770.6903,377,YMCA Employment Sercvices,23 Main Street East,ROW,1,Hammer Hoop,4,No,Yes,2,Yes,,
592282.5379,4789734.5728,378,Studio 205,205 King Street East,,1,Hammer Hoop,2,No,Yes,2,Yes,,
592338.1191,4789714.7153,379,Gameopolis,223-229 King Street East,ROW,1,Hammer Hoop,8,No,Yes,2,Yes,,
592435.9,4789674.2768,380,Beautiful Nails Salon,261 King Street East,,1,Hammer Hoop,2,No,Yes,2,Yes,,
592460.1731,4789650.8474,381,Accroutements,264 King Street East,,1,Hammer Hoop,2,No,Yes,2,Yes,,
592617.4127,4789585.9421,382,First Place,360 King Street East,ROW,1,Hammer Hoop,6,No,Yes,3,Yes,,
596500.8646,4788242.2014,383,Special Needs Resource Centre/Mystery Tea Room,1365 Main Street East,ROW,1,Hammer Hoop,4,No,Yes,4,Yes,,
584737.2001,4790908.3003,384,Starbucks Dundas,46 King Street Dundas,,1,Hammer Hoop,2,No,Yes,13,Yes,,
584617.6093,4790931.1044,385,TD Bank Dundas,82 King Street West Dundas,Private,1,Hammer Hoop,2,No,Yes,13,Yes,,
584531.3999,4790948.2315,386,Dundas Old Post Office / Town Bakery,104 King Street West Dundas,,1,Hammer Hoop,2,No,Yes,13,Yes,,
584129.1214,4791004.6347,387,Dundas Community Centre,10 Market St,Municipal,1,Multi-Ring,8,No,Yes,13,Yes,,
584112.9599,4790841.9494,388,Dundas Community Pool,35 Market St,,2,Multi-Ring,16,No,Yes,13,Yes,,
586971.628,4789559.9744,389,St Mary's Catholic High School,200 Whitney Road,School,4,Multi-Ring,56,No,Yes,1,Yes,,
584914.6405,4786503.3477,390,Indigo Bookstore,Golf Links Plaza,Private,1,Multi-Ring,14,No,Yes,12,Yes,,
583150.2858,4786584.8522,391,Ancaster Cycle,365 Wilson Street East,Municipal,1,Hammer Hoop,4,No,Yes,12,Yes,,
583171.0978,4786593.1387,392,Tim Hortons,370 Wilson Street East,Municipal,1,Hammer Hoop,2,No,Yes,12,Yes,,
